source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,phot_bp_rp_excess_factor,nu_eff_used_in_astrometry,pseudocolour,ecl_lat,astrometric_params_solved,pmra_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,phot_quality_ok,parallax_corrected,P_memb_3D
2057939867712341120,305.3918173583125,37.00681534699967,-0.4054319771605834,0.072519675,-1.9122907282276844,0.09732889,0.4588715315997968,0.07505508,17.70884,18.836338,16.680561,2.155777,0.9823991,1.3419589,1.3135417,,54.212708456998,31,0.028959008,-0.0625905,0.009880443,True,0.4931325315997968,0.0
2057939902072082048,305.3595323693521,37.00901354582873,-4.389621939852435,0.22080624,-6.761773893652718,0.26730427,0.9368202437115167,0.2189543,19.320309,20.493177,18.268255,2.2249222,1.0610666,1.3554779,,1.2505364,54.2248832027347,95,0.014329953,-0.06561832,-0.090968184,True,0.9686012437115167,0.0
2057951863563080192,305.30455035352907,37.032420777710286,-5.49616753480856,0.09186032,-2.4697768176969506,0.11045454,0.6118333459680578,0.088031806,18.023714,19.058058,17.011848,2.0462093,1.0083674,1.348678,,1.2972158,54.26368229790786,95,0.1495642,-0.009346884,0.1080061,True,0.6551233459680579,0.0
2057951966635899776,305.3487056194889,37.05745601958792,3.2483250745494283,0.20949867,-9.02601633049283,0.25056186,1.1552731471717688,0.20169438,19.156227,20.396887,18.011623,2.3852634,1.0227333,1.439277,,1.2392743,54.2728132069129,95,0.077443145,0.011009305,0.061289396,True,1.1874051471717688,0.0
2057951966640411136,305.3403477246288,37.04991600596844,-0.5834597716374343,0.11125535,-3.5013728938180657,0.13082545,0.2755381628887468,0.109762006,17.978148,19.034437,16.883606,2.1508312,1.2594101,1.4276567,1.3175175,,54.268511696977065,31,0.02973097,-0.012303908,-0.0045279404,True,0.30575716288874677,0.0
2057952065419507200,305.3778975652619,37.03708576047219,-1.3046675102905925,0.077798635,-3.0461711677606305,0.09355184,0.393820897225891,0.07428628,17.592138,19.066635,16.36821,2.6984253,0.939174,1.486016,1.2548537,,54.244908995940015,31,0.118959434,-0.14897689,0.0004702243,True,0.438244897225891,0.0
2057952168496931968,305.3699793960419,37.05871421055647,-3.1031514933083364,0.19584279,-8.993613313668885,0.22911242,0.6805177197585315,0.19654112,19.109455,20.226082,17.947552,2.2785301,1.0264308,1.4866711,1.2830881,,54.26727731820909,31,0.0040774723,-0.0047795055,-0.034226354,True,0.6990067197585315,0.0
2057952271576204672,305.38658467628653,37.084985962517244,-3.073573675452592,0.03797546,-5.45401817470969,0.04369142,0.5383302812718308,0.03778941,16.387033,17.250265,15.451641,1.798624,0.9707123,1.3237238,1.3677173,,54.286193061910375,31,0.014414873,-0.049759727,-0.013995028,True,0.5682982812718308,0.0
2057952275872482944,305.3853224102113,37.07724622058829,-0.7508608335565632,0.15294276,-9.468997705627467,0.17891556,0.5761587997896075,0.14643975,18.623676,19.557474,17.410805,2.1466694,1.0568236,1.5932182,,1.3126655,54.27947862558551,95,0.18474859,0.08634814,0.163317,False,0.6061717997896074,0.0
2057952275874134400,305.384547301492,37.073358173749845,-1.0257177138950686,0.27728435,-0.17829793381711473,0.29372725,0.15665532286848943,0.24632822,19.46058,20.909996,18.226076,2.68392,0.9490705,1.5030963,,1.264215,54.27614991346606,95,-0.052185643,0.12368837,-0.071250774,True,0.18828532286848942,0.0
2057952305938198016,305.4064859164409,37.085244860622275,0.8099438245334144,0.28013015,1.2158780651482286,0.30976358,0.9020505369113095,0.27955,19.607239,20.925896,18.498545,2.427351,0.97295475,1.383944,,1.1073488,54.280165017331385,95,0.008985028,-0.09959823,0.031178994,True,0.9357265369113096,0.0
2057952512094393600,305.37769700145213,37.097384866755014,-4.472222779070728,0.21498205,-6.760310070622129,0.23661283,0.3293708764576294,0.2052305,19.012068,20.543928,17.842852,2.7010765,1.1455568,1.4125545,,1.2706698,54.3003834085421,95,-0.024953015,-0.014009923,-0.0011726611,True,0.3571938764576294,0.0
2057952619469938176,305.28600099347534,37.04850377304431,-3.5442998089659907,0.13927397,-5.3952468434156335,0.17203087,0.30631584408172424,0.14055215,18.698977,19.918026,17.570383,2.347643,0.9780056,1.4262464,1.3126205,,54.28429492498944,31,0.14859132,-0.021008229,0.099036366,True,0.32689984408172423,0.0
2057952683893009536,305.2734408986751,37.0589083984402,-0.5961982995934589,0.1314372,-1.863727101907592,0.14728756,0.2651791493360954,0.12757935,18.525557,19.65997,17.491446,2.1685238,1.0097437,1.3461753,1.3146031,,54.29780520785845,31,0.18282333,-0.026064072,0.074450985,True,0.28809714933609537,0.0
2057952752612503680,305.303498760265,37.06606620109298,-1.5887348683749,0.17199254,-3.4169518495847435,0.20315851,0.39721689582836006,0.16841589,18.896769,20.075613,17.766508,2.309105,1.0272757,1.4369766,,1.2773249,54.2949403142114,95,0.080326445,0.030657755,0.06877081,True,0.42636089582836006,0.0
2057952756914410112,305.312822108099,37.06347951116624,-2.518351913376706,0.05416909,-5.503845787331039,0.069275126,0.5302855365910314,0.05528349,16.952663,18.18758,15.864697,2.3228827,1.0891092,1.3791072,1.3029004,,54.28963223521169,31,0.007946756,0.008949803,-0.0048479694,True,0.5677765365910314,0.0
2057952924411221504,305.2714677246099,37.07751852603306,-3.20694359365288,0.19445379,-5.305606355666567,0.21758275,0.805111982026527,0.18846123,19.095707,20.336744,18.011168,2.3255768,1.0574181,1.374187,,1.3209398,54.31553222201333,95,0.13061863,0.002895643,0.07401178,True,0.829017982026527,0.0
2057952924413485824,305.2810055022497,37.08046927074681,-3.1453778755990864,0.39101866,-7.8691288333449,0.4122214,0.5830574349948809,0.36883387,19.900005,20.931278,18.698214,2.2330647,1.0436552,1.55381,,1.0921354,54.31524782656228,95,0.15196742,-0.10366484,-0.07374583,True,0.617752434994881,0.0
2057952997434579328,305.26767483221727,37.09218637343926,-2.213806529851544,0.3046188,-3.0096701390950136,0.33852762,0.00400395216302929,0.30250865,19.559317,21.669456,17.88137,3.788086,1.1062229,2.0780437,,0.94183403,54.33020630787691,95,0.04912871,-0.12865883,-0.0110252015,True,0.03753395216302929,0.0
2057953341029963136,305.36420197647067,37.13012041891755,10.043708398954852,0.068814695,1.539000607684328,0.09019871,0.8753442913952814,0.073376805,17.46929,18.371225,16.554987,1.8162384,1.0220746,1.2930934,1.3618932,,54.3347085140071,31,0.046975594,-0.05903162,0.19680537,True,0.9080142913952813,0.0
2057953542886614656,305.3078422399485,37.13623720502481,-4.4049045964563796,0.13396974,-7.552108614475765,0.16454984,0.34432493289648125,0.13384788,18.564753,20.367693,17.351725,3.0159683,1.0102206,1.4243528,,1.264025,54.3580631978047,95,0.107076086,-0.009382934,0.09201108,True,0.38263493289648126,0.0
2057953577246349184,305.3320130683058,37.133779247710216,-2.1780658979926497,0.122556366,-2.8803158454735027,0.15005773,0.4710869039706165,0.12507054,18.431639,19.786152,17.318813,2.4673386,1.0324202,1.3814043,1.2770385,,54.34820090536925,31,0.06334877,-0.077870995,0.12095129,True,0.4973799039706165,0.0
2057953787702021376,305.40441555564615,37.10488207520243,-0.03186147316473942,0.32349336,-2.786952660127627,0.34661248,1.9415703268961413,0.3015505,19.572763,21.029953,18.20509,2.8248634,1.1635087,1.6729712,,1.1062189,54.298858840808926,95,0.004990151,-0.048892736,-0.044772144,True,1.9751343268961412,0.0
