cluster_label,source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,prob_A,membership_prob,prob_source,ms_flag,giant_flag,cluster_centre_ra,cluster_centre_dec,hunt24_name,simbad_name,sp_type,sp_class
188,458022360496965120,38.409337,57.513660,-0.228477,-1.064457,0.019648,0.019579,0.410802,0.024000,14.692997,15.072593,14.130715,1.045379,0.715512,0.994790,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022669734640768,38.287111,57.486995,-0.407931,-1.011428,0.025958,0.027334,0.455688,0.031163,15.427028,15.820035,14.849407,0.963994,0.563920,0.959177,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023180827313536,38.369181,57.540874,-0.198710,-1.222165,0.099595,0.101102,0.301853,0.140801,17.798162,18.685904,16.866285,0.934719,0.521367,0.905829,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023322569628032,38.301568,57.541897,-0.287842,-1.031368,0.022783,0.024080,0.409122,0.029317,15.114763,15.516404,14.529131,1.058367,0.872047,0.994140,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023460008555648,38.332578,57.571803,-0.387917,-1.093819,0.066831,0.071016,0.373582,0.083760,17.264782,18.070738,16.404190,1.027190,0.714606,0.969138,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023730584967936,38.508566,57.542270,-0.343985,-1.078404,0.094577,0.105528,0.348555,0.126772,17.876720,18.793907,16.972145,0.961426,0.517459,0.951149,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023941044905856,38.420106,57.542781,-0.371727,-1.205152,0.021190,0.022161,0.466943,0.026918,14.884265,15.296946,14.288986,1.085667,0.677113,0.932065,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024250282511360,38.553409,57.579342,-0.241840,-1.105164,0.135514,0.155002,0.365013,0.188628,18.495560,19.606007,17.484768,1.049394,0.503491,0.909984,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024422081198208,38.500251,57.594319,-0.250175,-1.178038,0.012754,0.014272,0.441426,0.017344,13.566966,13.938712,13.013990,1.144888,0.561126,0.987680,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458004630872271360,38.659608,57.305641,-0.285510,-1.098063,0.044294,0.045515,0.420761,0.055498,16.424963,17.137680,15.600446,1.006155,0.000000,0.972934,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458008101205804160,38.712671,57.469378,-0.296895,-1.162124,0.022600,0.024288,0.417723,0.029429,14.045645,14.451284,13.455318,1.611417,0.573298,0.988724,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458008135565540736,38.728741,57.477079,-0.300463,-0.985880,0.041297,0.045372,0.421811,0.054491,16.264471,16.782919,15.569497,1.101680,0.543811,0.970143,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458017653212933632,38.071267,57.388697,-0.336130,-1.079099,0.051675,0.053646,0.371624,0.061879,16.858273,17.550224,16.041431,0.935899,0.000000,0.973724,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458007448370790272,38.647733,57.414879,-0.325925,-1.075991,0.084995,0.101462,0.435154,0.117288,17.726254,18.499573,16.861742,0.980772,0.000000,0.945705,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458019611717961216,38.095136,57.469391,-0.242897,-1.138774,0.037469,0.040066,0.436436,0.045726,16.358019,16.978224,15.594701,1.029298,0.548787,0.987490,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022562353574528,38.267108,57.476690,-0.344581,-1.115292,0.060692,0.062588,0.273772,0.071171,17.095823,17.789085,16.288391,1.046144,0.000000,0.901770,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024800038341248,38.406414,57.573593,-0.347749,-1.169351,0.013055,0.015167,0.416826,0.017393,13.683892,14.027553,13.157664,1.056909,1.000000,0.993147,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024967535737856,38.357784,57.595981,-0.289944,-1.077606,0.083284,0.085854,0.396043,0.102295,17.627878,18.653763,16.654894,0.975153,0.898083,0.974395,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458025006196761728,38.332859,57.597749,-0.251371,-1.127369,0.059396,0.062658,0.454103,0.071399,17.109760,17.916800,16.237598,0.985907,0.696636,0.982964,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026449305788032,38.283974,57.584525,-0.286235,-1.158197,0.021580,0.021982,0.412964,0.025595,14.944040,15.336224,14.369694,1.008555,0.887438,0.994269,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458028403509840000,38.315604,57.670130,-0.242111,-1.034609,0.097503,0.104789,0.524182,0.116886,17.963387,18.895447,17.018282,1.010904,0.000000,0.941738,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458093966193174272,37.874809,57.895607,-0.293835,-1.051795,0.021885,0.025071,0.440778,0.027465,15.188483,15.598686,14.592572,0.936323,0.000000,0.950905,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458025074916234624,38.383910,57.597274,-0.337168,-1.155112,0.010260,0.011082,0.423167,0.013063,12.602570,12.943671,12.083853,0.931358,0.866496,0.994877,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026719880692096,38.257887,57.601687,-0.325345,-1.063110,0.012801,0.013877,0.415367,0.016368,12.150561,12.459872,11.648425,1.279958,0.784868,0.996302,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458042186066920576,37.752736,57.419356,-0.299728,-1.070542,0.010862,0.011116,0.423459,0.013378,13.424524,13.726038,12.946665,0.983319,0.000000,0.990404,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458102418686763264,38.864820,57.552516,-0.260230,-1.129454,0.018862,0.020561,0.439803,0.024818,14.884397,15.310961,14.270815,0.985732,0.000000,0.984985,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024971837030016,38.368931,57.582075,-0.290469,-1.277730,0.035970,0.037360,0.420204,0.047144,16.063550,16.622770,15.345613,1.015318,0.811114,0.932131,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458025006196767872,38.330231,57.587662,-0.299863,-1.106005,0.015116,0.016049,0.419143,0.018983,14.036587,14.397267,13.493451,1.012229,1.000000,0.996547,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026002629214976,38.228687,57.558190,-0.251532,-1.132658,0.013504,0.014121,0.406081,0.017836,13.008142,13.381210,12.462172,1.068129,0.776617,0.995831,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026311866858496,38.253286,57.557790,-0.299010,-1.042814,0.022793,0.023945,0.402599,0.027205,15.058102,15.515639,14.412768,1.008606,0.852742,0.994474,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026513723936640,38.254018,57.588289,-0.232105,-1.167115,0.079680,0.085578,0.507224,0.101317,17.626904,18.640173,16.648281,0.958293,0.000000,0.958281,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026999061619200,38.167397,57.576941,-0.252652,-1.037510,0.023668,0.025847,0.440294,0.030462,15.322712,15.753361,14.712295,0.992731,0.569753,0.991637,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458027892414760064,38.159015,57.662986,-0.260394,-1.087027,0.028320,0.027786,0.406153,0.033630,15.591558,16.212845,14.825497,1.006825,0.000000,0.993147,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458028442173366400,38.287565,57.654973,-0.254619,-1.020939,0.050147,0.052789,0.447837,0.059121,16.720375,17.418537,15.897462,1.035533,0.500337,0.982028,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458010025350933760,38.491418,57.444175,-0.320115,-1.112234,0.126534,0.137812,0.445101,0.161590,18.393190,19.344433,17.420866,1.021252,0.582366,0.926931,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458011434100418816,38.651267,57.525663,-0.288532,-1.051763,0.013046,0.014427,0.418457,0.018147,13.935825,14.325761,13.357216,1.056219,0.607224,0.995057,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458021909518492416,38.403824,57.464675,-0.306257,-1.187419,0.063034,0.064510,0.418124,0.075524,17.125664,17.925993,16.246311,1.002174,0.644093,0.974598,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022944612526976,38.257551,57.521521,-0.255300,-1.161311,0.026190,0.026625,0.443096,0.032641,15.387715,15.834796,14.761385,0.988946,0.730849,0.989978,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023322569627392,38.301774,57.542781,-0.324518,-1.049970,0.046530,0.049383,0.398220,0.062532,16.626522,17.223585,15.819852,1.015241,0.911919,0.986965,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023906685170816,38.390817,57.543567,-0.249096,-1.091690,0.013069,0.014373,0.423684,0.018266,9.687481,9.987652,9.206292,1.174931,0.950428,0.996295,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023941044897664,38.411010,57.552975,-0.403391,-1.229676,0.040111,0.042877,0.375400,0.051290,15.820235,16.050930,14.800689,1.188438,0.577313,0.921368,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024387721469696,38.484741,57.580467,-0.333885,-1.136615,0.045580,0.049851,0.411592,0.057890,16.574913,17.233845,15.784439,1.050397,0.706742,0.986318,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024696959130496,38.394764,57.571443,-0.282741,-1.061331,0.027290,0.028018,0.374061,0.033132,15.284703,15.690162,14.696099,1.035603,0.741562,0.990006,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024696959137536,38.387175,57.564369,-0.224860,-1.186441,0.027619,0.027664,0.410369,0.032413,15.306328,15.698190,14.728304,1.059405,0.885732,0.987797,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022738454361216,38.246486,57.476326,-0.312857,-1.060303,0.016777,0.017735,0.376794,0.019384,10.995702,11.261487,10.556120,1.272859,0.655247,0.987858,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458012052575427072,38.593051,57.522693,-0.335756,-1.072312,0.020830,0.024030,0.390451,0.029023,14.959185,15.356470,14.373252,1.050982,0.582901,0.991050,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458012533611724032,38.585085,57.580733,-0.304585,-1.131393,0.049814,0.051967,0.518363,0.063701,16.828762,17.516272,16.013086,0.912162,0.000000,0.956949,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022875893307264,38.255879,57.504169,-0.231025,-0.993336,0.032411,0.033858,0.446060,0.038691,15.972940,16.467226,15.296052,1.021670,0.570715,0.982180,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023528728034176,38.319786,57.571146,-0.269617,-1.152708,0.011752,0.012720,0.426246,0.014825,13.402436,13.728371,12.897608,1.004938,0.959027,0.995568,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024731318868224,38.364107,57.575885,-0.284264,-1.045514,0.030882,0.034373,0.409760,0.040950,15.786680,16.254623,15.143819,1.041589,0.888380,0.992710,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024765678604416,38.372067,57.576694,-0.357313,-1.057469,0.045197,0.048301,0.347631,0.060034,16.513424,17.185234,15.690925,1.070113,0.599354,0.974224,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458030022718506240,38.290757,57.749016,-0.337919,-1.114188,0.038761,0.041328,0.414066,0.045252,16.307346,16.926998,15.553335,1.023124,0.000000,0.985481,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458021634640436608,38.306626,57.430313,-0.269424,-1.085733,0.047203,0.050232,0.309870,0.060138,16.755663,17.450153,15.913632,1.020029,0.000000,0.952389,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022326137225344,38.392451,57.517224,-0.278958,-1.076871,0.020935,0.021108,0.474656,0.026191,14.788314,15.165440,14.227449,1.064412,0.733791,0.974454,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458075824251399680,38.058340,57.707459,-0.191643,-1.112503,0.022544,0.022263,0.456185,0.026542,15.006244,15.425643,14.402062,1.028742,0.000000,0.971242,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458102831003624832,38.966370,57.536598,-0.258782,-1.104427,0.011685,0.012058,0.407858,0.015420,13.601322,13.974364,13.042485,1.082807,0.000000,0.989194,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458109324994146304,39.088992,57.608679,-0.267358,-1.072796,0.056838,0.055727,0.398235,0.068779,17.147217,17.888893,16.298400,1.025261,1.000000,0.927099,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458016656780452224,38.241409,57.461423,-0.218715,-1.113537,0.038207,0.040646,0.347829,0.046255,16.266298,16.823633,15.547054,1.028257,0.000000,0.972675,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458017756292135680,38.063476,57.410457,-0.270985,-1.075436,0.026398,0.027702,0.402757,0.030251,15.471327,15.909031,14.855971,1.017518,0.537277,0.992054,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458017756292135936,38.070823,57.408745,-0.238954,-1.129615,0.065071,0.069417,0.413376,0.079489,17.226274,18.081420,16.328997,1.035453,0.548787,0.971886,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026518025266432,38.264880,57.584961,-0.242036,-1.113472,0.039796,0.041091,0.368669,0.047715,16.174906,16.719300,15.458614,0.996899,0.591657,0.986499,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026689823949312,38.216694,57.601007,-0.350489,-1.123818,0.039517,0.041974,0.402779,0.047195,16.199556,16.778074,15.460658,1.003915,0.606997,0.988476,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458028132932929280,38.354832,57.635855,-0.248994,-1.075526,0.052163,0.058038,0.332037,0.063576,16.782038,17.521524,15.942830,1.029814,0.516550,0.970861,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458028923206887680,38.364809,57.694533,-0.255882,-1.246096,0.087722,0.090590,0.420714,0.102480,17.684290,18.563330,16.791780,1.016849,0.000000,0.929594,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023150770947456,38.361510,57.520161,-0.291308,-0.952209,0.032186,0.033350,0.411481,0.040049,15.725191,16.216335,15.043009,1.038822,0.743514,0.977341,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023185130672256,38.368881,57.536082,-0.437500,-1.132140,0.101576,0.110833,0.374992,0.135301,18.025024,18.970560,17.069841,1.015317,0.610068,0.919762,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024662599409664,38.382264,57.549254,-0.329694,-1.171149,0.012811,0.014028,0.440525,0.017491,13.698237,14.041069,13.172477,0.965296,0.969006,0.989562,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458027548817393920,38.207457,57.625148,-0.251864,-1.146314,0.033752,0.033965,0.453174,0.039048,15.912620,16.415533,15.229623,1.004772,0.573357,0.987313,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458017687572666624,38.091343,57.395043,-0.344146,-1.118312,0.050099,0.052800,0.453458,0.059382,16.808416,17.520868,15.977596,1.004437,0.491627,0.976194,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458028781467007360,38.328581,57.682234,-0.364698,-1.067614,0.089916,0.094198,0.339556,0.101676,17.779415,18.662733,16.828608,0.982960,0.000000,0.947182,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458029060645866752,38.223783,57.650123,-0.252613,-1.091195,0.023247,0.024029,0.346354,0.027378,15.241653,15.747727,14.560812,1.060916,0.000000,0.951423,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024108540586240,38.518052,57.544306,-0.373604,-1.164327,0.011128,0.012450,0.457340,0.014958,12.476835,12.747272,12.039347,1.096671,0.546321,0.948213,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458028098573196032,38.347462,57.626759,-0.174294,-1.010233,0.026121,0.028852,0.430804,0.031351,15.490694,15.958276,14.844735,0.980187,0.552402,0.980149,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458081734126305792,38.073582,57.892867,-0.245119,-0.998397,0.014241,0.015722,0.401258,0.017169,14.143757,14.531909,13.571312,1.016738,0.000000,0.962076,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458043457377279872,37.469725,57.344536,-0.318734,-1.072541,0.011421,0.012395,0.414987,0.014233,13.545483,13.898795,13.006834,0.989915,0.000000,0.958714,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458045656400497664,37.578218,57.437850,-0.364699,-1.061705,0.050681,0.052722,0.436532,0.060009,16.898851,17.651266,16.054090,0.992898,0.000000,0.914120,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458111317858920448,39.006534,57.728498,-0.229819,-1.049666,0.024355,0.024281,0.415141,0.029394,15.211030,15.665172,14.558576,1.093643,0.000000,0.964507,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458068539986921728,38.007308,57.619699,-0.364092,-1.148969,0.019274,0.019668,0.431919,0.023049,14.858761,15.245302,14.286244,1.003378,0.566573,0.987573,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458068539987624320,38.006662,57.608022,-0.260075,-0.927928,0.052597,0.056180,0.466574,0.066310,16.896976,17.587172,16.083555,0.993644,0.000000,0.919896,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458019783516650496,38.137280,57.466858,-0.342147,-1.036390,0.042576,0.041293,0.442154,0.049847,16.428207,17.169632,15.587162,0.981228,0.553776,0.984292,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458019852236111616,38.185331,57.478754,-0.291453,-1.105882,0.020589,0.021405,0.454465,0.024531,15.034917,15.420552,14.464298,1.005693,0.659261,0.989397,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023253850132608,38.347968,57.558766,-0.308898,-1.154285,0.018503,0.020315,0.423470,0.024958,11.718846,11.977171,11.287033,1.485340,1.000000,0.994254,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023318268102912,38.310755,57.545716,-0.307675,-1.021360,0.052414,0.056080,0.407443,0.067425,16.828173,17.533695,16.011925,0.972827,0.857933,0.984056,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023425648834560,38.327136,57.550392,-0.386903,-1.118216,0.025110,0.026919,0.456355,0.032868,15.392236,15.900044,14.714026,0.996751,0.742915,0.980592,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458022429216435968,38.389668,57.524232,-0.272398,-1.110150,0.037893,0.038475,0.447763,0.048937,16.200943,16.749971,15.491167,1.034012,0.936617,0.990462,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023185130667264,38.358847,57.543816,-0.377535,-1.096292,0.022704,0.024325,0.487487,0.029874,15.172679,15.621481,14.539332,0.969672,0.677113,0.930233,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023253850131712,38.357877,57.558745,-0.381879,-1.098497,0.066532,0.069278,0.328887,0.084403,17.196802,18.096400,16.271624,1.013116,0.599952,0.958371,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023528728032256,38.317461,57.574058,-0.152017,-1.199116,0.014635,0.015429,0.439149,0.017551,14.015369,14.360061,13.487555,1.021535,0.634998,0.957127,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023941037297408,38.411603,57.553303,-0.306043,-1.015583,0.036129,0.039880,0.498492,0.052218,15.790685,16.124876,14.811772,1.250131,0.606464,0.965986,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458046274875956864,37.677428,57.486305,-0.361666,-1.138627,0.015101,0.016254,0.451299,0.018403,14.287818,14.612330,13.785676,1.022756,0.000000,0.943769,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458047030789754880,37.466928,57.507521,-0.357023,-1.107965,0.019291,0.020508,0.418061,0.023384,15.075991,15.463325,14.505319,1.024714,0.000000,0.955090,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074273760386688,38.085089,57.619473,-0.337148,-1.076587,0.082453,0.074640,0.331232,0.096028,17.486956,18.366978,16.564415,1.048115,0.000000,0.958271,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458047507525281152,37.531848,57.537522,-0.338909,-1.072623,0.049831,0.049471,0.459016,0.057985,16.751745,17.154673,15.856529,1.006235,0.000000,0.917585,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458067474835076352,37.781854,57.572319,-0.349101,-1.113323,0.015718,0.017209,0.391108,0.020724,14.484586,14.936525,13.854769,0.997254,0.000000,0.983761,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458119735994411904,38.471236,57.721947,-0.326710,-1.055859,0.029333,0.029969,0.435646,0.033805,15.741893,16.202850,15.107904,1.048215,0.000000,0.988721,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074449861912448,38.035436,57.631015,-0.112430,-1.044239,0.013198,0.013690,0.393643,0.015898,13.640908,14.001804,13.096936,1.020826,0.000000,0.943041,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074862178734208,38.151805,57.681131,-0.279528,-1.106127,0.039492,0.040149,0.417097,0.045921,16.285007,16.857428,15.540758,1.000727,0.000000,0.990126,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458075652448695040,37.974142,57.697031,-0.226861,-0.971574,0.030562,0.040666,0.466400,0.038474,12.049454,11.978928,11.173007,1.961945,0.496464,0.935448,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458075686808420992,37.979901,57.702898,-0.361319,-1.025892,0.089722,0.084589,0.419576,0.100054,17.573350,18.310848,16.627918,1.015507,0.521004,0.937331,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458023528728025856,38.324834,57.580569,-0.279639,-1.022430,0.019388,0.020353,0.404126,0.024098,14.806090,15.191018,14.240360,1.028345,0.860495,0.994191,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024971837020288,38.365635,57.598196,-0.182564,-0.924165,0.046535,0.049784,0.394444,0.057164,16.619963,17.335268,15.700418,1.043237,0.584307,0.914229,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458025933909747968,38.247705,57.544370,-0.404018,-1.071664,0.038971,0.041274,0.401098,0.048652,16.326605,16.919651,15.554023,1.022946,0.823582,0.980233,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024692655227904,38.395598,57.559655,-0.286228,-1.141938,0.050770,0.054617,0.502488,0.065930,16.703981,17.415066,15.876244,1.071944,0.625963,0.973351,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024834398070272,38.427780,57.584745,-0.458349,-1.108282,0.036240,0.040572,0.469806,0.046753,16.163694,16.747261,15.422227,0.964366,0.543388,0.915976,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458024937477298304,38.354499,57.577266,-0.315680,-1.233941,0.054329,0.058906,0.318990,0.070716,16.848415,17.594273,16.017004,1.060741,0.591302,0.917422,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458026140068176128,38.163710,57.558092,-0.232021,-1.021660,0.076538,0.079898,0.344349,0.092116,17.390913,18.337965,16.391163,1.070797,0.000000,0.960927,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458065447610552448,37.841737,57.438775,-0.216019,-1.240470,0.021397,0.020817,0.430083,0.024318,15.008875,15.394362,14.438223,1.018840,0.000000,0.931322,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458068466964527744,37.960882,57.596013,-0.346881,-1.024843,0.088752,0.086619,0.420333,0.108980,17.792473,18.692558,16.864830,1.030033,0.000000,0.948755,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074205040895744,38.021714,57.614480,-0.320390,-1.208349,0.122570,0.126678,0.449619,0.160305,18.362460,19.388184,17.387892,0.969725,0.493644,0.909021,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458081253089985024,38.011676,57.859770,-0.375394,-1.109250,0.047651,0.052595,0.449360,0.059127,16.770454,17.481800,15.943551,1.032061,1.000000,0.924763,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458082215162654592,37.900414,57.885865,-0.209956,-1.055938,0.018985,0.022455,0.433833,0.024430,14.774811,15.235342,14.116824,1.064290,0.000000,0.951024,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
