# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Wed Sep 23 15:46:23 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: Gaia EDR3 (all Vegamags, Gaia passbands from ESA/Gaia website)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPmag  G_RPmag
0.0152 0.01508 6.55000 1.6500000954 2.5499614852    1.649  0.409  3.7115  4.044    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-14      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.747 3.702 4.144 3.092
0.0152 0.01508 6.55000 1.6822975874 2.5520513030    1.682  0.435  3.7145  4.039    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-25      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.682 3.631 4.066 3.028
0.0152 0.01508 6.55000 1.7000000477 2.5531580802    1.699  0.451  3.7163  4.034    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.642 3.586 4.018 2.987
0.0152 0.01508 6.55000 1.7500000000 2.5561455243    1.749  0.494  3.7210  4.023    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.536 3.471 3.891 2.882
0.0152 0.01508 6.55000 1.7583909035 2.5566277633    1.757  0.500  3.7218  4.022    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.519 3.452 3.870 2.865
0.0152 0.01508 6.55000 1.7999999523 2.5589429085    1.799  0.539  3.7260  4.010    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.422 3.348 3.756 2.770
0.0152 0.01508 6.55000 1.8500000238 2.5615671203    1.849  0.588  3.7311  3.993    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.300 3.217 3.613 2.651
0.0152 0.01508 6.55000 1.9000000954 2.5640331317    1.899  0.639  3.7363  3.975    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.173 3.081 3.466 2.526
0.0152 0.01508 6.55000 1.9061088562 2.5643242346    1.905  0.645  3.7369  3.973    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.157 3.064 3.448 2.511
0.0152 0.01508 6.55000 1.9500001669 2.5663542767    1.950  0.695  3.7418  3.952    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.032 2.933 3.306 2.390
0.0152 0.01508 6.55000 1.9504550695 2.5663747672    1.950  0.696  3.7419  3.952    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 3.031 2.931 3.304 2.389
0.0152 0.01508 6.55000 2.0000000000 2.5685424513    2.000  0.761  3.7478  3.922    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.868 2.762 3.122 2.232
0.0152 0.01508 6.55000 2.0411899090 2.5702527633    2.041  0.823  3.7533  3.890    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.713 2.601 2.949 2.083
0.0152 0.01508 6.55000 2.0499999523 2.5706083333    2.050  0.838  3.7545  3.882    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.676 2.563 2.908 2.048
0.0152 0.01508 6.55000 2.0742959976 2.5715709398    2.074  0.879  3.7581  3.860    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.571 2.455 2.792 1.949
0.0152 0.01508 6.55000 2.0999999046 2.5725614918    2.099  0.929  3.7622  3.832    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.448 2.328 2.656 1.832
0.0152 0.01508 6.55000 2.1037669182 2.5727043245    2.103  0.936  3.7628  3.828    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.430 2.309 2.636 1.815
0.0152 0.01508 6.55000 2.1321291924 2.5737611182    2.131  0.995  3.7678  3.795    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.282 2.158 2.474 1.675
0.0152 0.01508 6.55000 2.1500000954 2.5744105556    2.149  1.033  3.7711  3.774    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.187 2.061 2.369 1.586
0.0152 0.01508 6.55000 2.1622722149 2.5748493879    2.161  1.059  3.7735  3.759    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 2.122 1.994 2.297 1.525
0.0152 0.01508 6.55000 2.1905677319 2.5758396778    2.189  1.119  3.7792  3.728    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.973 1.842 2.132 1.387
0.0152 0.01508 6.55000 2.2000000477 2.5761632879    2.199  1.138  3.7812  3.719    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.924 1.792 2.078 1.342
0.0152 0.01508 6.55000 2.2153313160 2.5766825276    2.214  1.170  3.7845  3.703    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.845 1.711 1.990 1.270
0.0152 0.01508 6.55000 2.2468450069 2.5777242882    2.245  1.235  3.7920  3.674    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.682 1.546 1.810 1.123
0.0152 0.01508 6.55000 2.2500000000 2.5778267375    2.249  1.242  3.7928  3.671    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.666 1.530 1.791 1.109
0.0152 0.01508 6.55000 2.2500782013 2.5778292727    2.249  1.242  3.7928  3.671    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.665 1.529 1.791 1.109
0.0152 0.01508 6.55000 2.2779476643 2.5787200265    2.276  1.300  3.8008  3.651    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.520 1.383 1.628 0.982
0.0152 0.01508 6.55000 2.2999999523 2.5794072884    2.299  1.346  3.8082  3.638    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.405 1.266 1.496 0.885
0.0152 0.01508 6.55000 2.3184740543 2.5799714770    2.317  1.386  3.8161  3.634    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.306 1.167 1.382 0.806
0.0152 0.01508 6.55000 2.3380844593 2.5805591630    2.337  1.428  3.8268  3.638    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.200 1.060 1.256 0.725
0.0152 0.01508 6.55000 2.3545165062 2.5810429407    2.353  1.464  3.8380  3.650    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.110 0.972 1.148 0.664
0.0152 0.01508 6.55000 2.3686473370 2.5814528006    2.367  1.495  3.8489  3.665    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 1.032 0.896 1.055 0.616
0.0152 0.01508 6.55000 2.3815593719 2.5818224233    2.380  1.524  3.8594  3.681    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.961 0.828 0.970 0.574
0.0152 0.01508 6.55000 2.3939185143 2.5821719272    2.393  1.551  3.8698  3.697    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.893 0.765 0.890 0.538
0.0152 0.01508 6.55000 2.4000000954 2.5823423892    2.399  1.564  3.8750  3.706    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.859 0.735 0.852 0.521
0.0152 0.01508 6.55000 2.4011774063 2.5823752736    2.400  1.567  3.8761  3.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.852 0.729 0.844 0.518
0.0152 0.01508 6.55000 2.4149184227 2.5827563599    2.414  1.599  3.8888  3.730    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.774 0.660 0.755 0.483
0.0152 0.01508 6.55000 2.4283688068 2.5831245865    2.428  1.629  3.9016  3.753    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.697 0.598 0.674 0.454
0.0152 0.01508 6.55000 2.4415740967 2.5834815681    2.441  1.659  3.9144  3.776    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.623 0.543 0.602 0.432
0.0152 0.01508 6.55000 2.4545807838 2.5838288662    2.454  1.688  3.9273  3.801    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.551 0.497 0.539 0.414
0.0152 0.01508 6.55000 2.4674477577 2.5841682940    2.467  1.715  3.9401  3.827    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.709e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.482 0.459 0.489 0.403
0.0152 0.01508 6.55000 2.4802513123 2.5845020319    2.480  1.742  3.9531  3.855    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.416 0.434 0.452 0.399
0.0152 0.01508 6.55000 2.4930946827 2.5848328501    2.493  1.767  3.9660  3.884    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.353 0.419 0.427 0.403
0.0152 0.01508 6.55000 2.5061507225 2.5851651527    2.506  1.790  3.9789  3.915    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.295 0.413 0.413 0.414
0.0152 0.01508 6.55000 2.5197780132 2.5855077743    2.519  1.810  3.9917  3.948    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.245 0.419 0.410 0.434
0.0152 0.01508 6.55000 2.5350222588 2.5858860343    2.535  1.828  4.0050  3.986    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.201 0.436 0.421 0.464
0.0152 0.01508 6.55000 2.5435066223 2.5860943022    2.543  1.828  4.0101  4.008    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.200 0.459 0.442 0.492
0.0152 0.01508 6.55000 2.5665996075 2.5866531599    2.566  1.809  4.0187  4.065    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.248 0.548 0.527 0.587
0.0152 0.01508 6.55000 2.5811784267 2.5870000564    2.581  1.783  4.0199  4.099    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.313 0.620 0.598 0.660
0.0152 0.01508 6.55000 2.5932927132 2.5872849009    2.593  1.756  4.0189  4.124    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.381 0.683 0.662 0.722
0.0152 0.01508 6.55000 2.5999999046 2.5874412955    2.600  1.740  4.0178  4.136    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.419 0.716 0.696 0.754
0.0152 0.01508 6.55000 2.6053431034 2.5875652229    2.605  1.728  4.0169  4.145    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.449 0.741 0.722 0.779
0.0152 0.01508 6.55000 2.6188302040 2.5878754506    2.619  1.702  4.0145  4.164    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.515 0.796 0.778 0.831
0.0152 0.01508 6.55000 2.6362700462 2.5882711916    2.636  1.681  4.0125  4.180    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.566 0.838 0.821 0.871
0.0152 0.01508 6.55000 2.6701176167 2.5890223144    2.670  1.674  4.0132  4.196    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.586 0.862 0.844 0.895
0.0152 0.01508 6.55000 2.7176702023 2.5900413082    2.718  1.734  4.0284  4.204    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.435 0.784 0.759 0.830
0.0152 0.01508 6.55000 2.7492876053 2.5906964392    2.750  1.784  4.0420  4.213    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.309 0.725 0.695 0.782
0.0152 0.01508 6.55000 2.7718627453 2.5911537067    2.772  1.827  4.0545  4.224    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.203 0.681 0.647 0.747
0.0152 0.01508 6.55000 2.7895147800 2.5915053316    2.790  1.862  4.0656  4.236    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.114 0.650 0.611 0.723
0.0152 0.01508 6.55000 2.8000001907 2.5917117867    2.800  1.883  4.0725  4.245    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.063 0.635 0.593 0.712
0.0152 0.01508 6.55000 2.8034183979 2.5917787066    2.804  1.889  4.0748  4.247    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 0.047 0.630 0.588 0.709
0.0152 0.01508 6.55000 2.8186497688 2.5920746309    2.819  1.913  4.0839  4.263    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.013 0.619 0.573 0.703
0.0152 0.01508 6.55000 2.8399724960 2.5924827761    2.840  1.928  4.0927  4.286    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.051 0.627 0.579 0.717
0.0152 0.01508 6.55000 2.8869607449 2.5933577682    2.887  1.924  4.1013  4.332    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.039 0.686 0.636 0.781
0.0152 0.01508 6.55000 2.9188351631 2.5939329107    2.919  1.912  4.1020  4.351    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.010 0.719 0.668 0.814
0.0152 0.01508 6.55000 2.9747521877 2.5949077183    2.975  1.920  4.1041  4.360    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.031 0.710 0.659 0.807
0.0152 0.01508 6.55000 3.0000000000 2.5953341962    3.000  1.929  4.1058  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.053 0.697 0.645 0.794
0.0152 0.01508 6.55000 3.0505082607 2.5961630504    3.050  1.947  4.1091  4.363    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.099 0.670 0.617 0.769
0.0152 0.01508 6.55000 3.2000000477 2.5984409005    3.199  2.026  4.1231  4.361    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.296 0.550 0.492 0.657
0.0152 0.01508 6.55000 3.4000000954 2.6011310876    3.398  2.126  4.1405  4.358    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.544 0.399 0.336 0.515
0.0152 0.01508 6.55000 3.6000001431 2.6034804607    3.598  2.219  4.1566  4.354    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.777 0.258 0.191 0.384
0.0152 0.01508 6.55000 3.8000001907 2.6055477311    3.798  2.307  4.1717  4.350    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -0.997 0.125 0.053 0.259
0.0152 0.01508 6.55000 4.0000000000 2.6073790840    4.001  2.389  4.1857  4.346    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.202 0.002 -0.074 0.144
0.0152 0.01508 6.55000 4.1999998093 2.6090113217    4.198  2.467  4.1991  4.342    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.398 -0.116 -0.196 0.034
0.0152 0.01508 6.55000 4.4000000954 2.6104741055    4.397  2.541  4.2113  4.338    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.582 -0.228 -0.312 -0.072
0.0152 0.01508 6.55000 4.5999999046 2.6117915791    4.597  2.611  4.2230  4.333    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.758 -0.335 -0.422 -0.173
0.0152 0.01508 6.55000 4.8000001907 2.6129836005    4.798  2.679  4.2343  4.329    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -1.928 -0.438 -0.528 -0.269
0.0152 0.01508 6.55000 5.0000000000 2.6140666223    4.999  2.742  4.2445  4.325    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.086 -0.536 -0.630 -0.361
0.0152 0.01508 6.55000 5.1999998093 2.6150544000    5.200  2.803  4.2542  4.319    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.239 -0.632 -0.728 -0.452
0.0152 0.01508 6.55000 5.3999996185 2.6159585084    5.401  2.862  4.2638  4.315    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.386 -0.723 -0.822 -0.537
0.0152 0.01508 6.55000 5.5999994278 2.6167887546    5.601  2.919  4.2731  4.312    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.527 -0.810 -0.912 -0.619
0.0152 0.01508 6.55000 5.8000001907 2.6175535027    5.801  2.973  4.2814  4.306    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.662 -0.896 -1.001 -0.700
0.0152 0.01508 6.55000 6.0000000000 2.6182599138    6.000  3.025  4.2894  4.301    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.792 -0.981 -1.087 -0.780
0.0152 0.01508 6.55000 6.1999998093 2.6189141709    6.200  3.075  4.2977  4.298    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.918 -1.059 -1.168 -0.854
0.0152 0.01508 6.55000 6.4000000954 2.6195216279    6.399  3.123  4.3049  4.292    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.038 -1.138 -1.249 -0.929
0.0152 0.01508 6.55000 6.9886674881 2.6210798734    6.984  3.256  4.3253  4.279    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.371 -1.355 -1.471 -1.135
0.0152 0.01508 6.55000 7.0000000000 2.6211069280    6.996  3.259  4.3256  4.279    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.377 -1.359 -1.476 -1.138
